YEAR,PLAYER,SALARY
2007,Jordan Farmar,"$939,120"
2007,Wayne Simien,"$932,760"
2007,DeShawn Stevenson,"$932,015"
2007,David Lee,"$926,040"
2007,Maurice Ager,"$906,480"
2007,Mardy Collins,"$899,880"
2007,Linas Kleiza,"$845,360"
2007,Pat Burke,"$810,000"
2007,Mickael Gelabale,"$802,000"
2007,Mile Ilic,"$800,000"
2007,Smush Parker,"$798,112"
2007,Dajuan Wagner,"$798,112"
2007,Jamal Sampson,"$774,551"
2007,Ronald Dupree,"$771,331"
2007,Linton Johnson,"$771,331"
2007,Quinton Ross,"$771,331"
2007,Sergio Rodriguez,"$760,000"
2007,Randolph Morris,"$750,000"
2007,Scott Padgett,"$744,551"
2007,Andre Barrett,"$744,551"
2007,Mike Wilks,"$744,551"
2007,Royal Ivey,"$744,551"
2007,Sean Marks,"$744,551"
2007,Maurice Taylor,"$744,551"
2007,Darrick Martin,"$744,551"
2007,Pape Sow,"$744,551"
2007,James Lang,"$744,551"
2007,Earl Barron,"$744,551"
2007,Salim Stoudamire,"$729,000"
2007,John Lucas III,"$700,000"
2007,James Singleton,"$675,000"
2007,Solomon Jones,"$675,000"
2007,Daniel Ewing,"$664,209"
2007,Brandon Bass,"$664,209"
2007,Ronny Turiaf,"$664,209"
2007,Rawle Marshall,"$664,209"
2007,Donell Taylor,"$664,209"
2007,Bracey Wright,"$664,209"
2007,Lawrence Roberts,"$664,209"
2007,Monta Ellis,"$664,209"
2007,Ersan Ilyasova,"$664,209"
2007,Esteban Batista,"$644,209"
2007,Paul Millsap,"$625,000"
2007,Derek Anderson,"$617,539"
2007,Steve Novak,"$600,000"
2007,Devin Brown,"$516,806"
2007,Slava Medvedenko,"$490,528"
2007,Leon Powe,"$432,000"
2007,Josh McRoberts,"$427,163"
2007,Taurean Green,"$427,163"
2007,Yakhouba Diawara,"$412,718"
2007,Ryan Hollins,"$412,718"
2007,Marquinhos Vieira,"$412,718"
2007,Chris McCray,"$412,718"
2007,Will Blalock,"$412,718"
2007,Robert Hite,"$412,718"
2007,P.J. Tucker,"$412,718"
2007,Hassan Adams,"$412,718"
2007,Uros Slokar,"$412,718"
2007,Daniel Gibson,"$412,718"
2007,Pops Mensah-Bonsu,"$412,718"
2007,Bobby Jones,"$412,718"
2007,Steven Smith,"$412,718"
2007,Chris Webber,"$407,313"
2007,Andre Brown,"$406,340"
2007,James White,"$405,435"
2008,Kevin Garnett,"$23,751,934"
2008,Shaquille O'Neal,"$21,000,000"
2008,Jason Kidd,"$19,728,000"
2008,Jermaine O'Neal,"$19,728,000"
2008,Kobe Bryant,"$19,490,625"
2008,Tim Duncan,"$19,014,188"
2008,Allen Iverson,"$19,012,500"
2008,Stephon Marbury,"$19,012,500"
2008,Tracy McGrady,"$18,257,750"
2008,Baron Davis,"$16,440,000"
2008,Shawn Marion,"$16,440,000"
2008,Paul Pierce,"$16,360,094"
2008,Antawn Jamison,"$16,360,094"
2008,Ray Allen,"$16,000,000"
2008,Ben Wallace,"$15,500,000"
2008,Elton Brand,"$15,344,000"
2008,Mike Bibby,"$14,983,603"
2008,Rashard Lewis,"$14,884,951"
2008,Michael Redd,"$14,520,000"
2008,Amar'e Stoudemire,"$13,762,775"
2008,Yao Ming,"$13,762,775"
2008,Pau Gasol,"$13,735,000"
2008,Andrei Kirilenko,"$13,735,000"
2008,Joe Johnson,"$13,488,378"
2008,Zach Randolph,"$13,333,333"
2008,Vince Carter,"$13,325,000"
2008,Kenyon Martin,"$13,250,000"
2008,Lamar Odom,"$13,248,596"
2008,Carmelo Anthony,"$13,041,250"
2008,Chris Bosh,"$13,041,250"
2008,LeBron James,"$13,041,250"
2008,Dwyane Wade,"$13,041,250"
2008,Rasheed Wallace,"$12,540,000"
2008,Raef LaFrentz,"$12,440,787"
2008,Wally Szczerbiak,"$12,275,000"
2008,Richard Jefferson,"$12,200,000"
2008,Larry Hughes,"$12,000,084"
2008,Gilbert Arenas,"$11,950,400"
2008,Peja Stojakovic,"$11,664,000"
2008,Carlos Boozer,"$11,593,816"
2008,Steve Nash,"$11,375,000"
2008,Kirk Hinrich,"$11,250,000"
2008,Jason Richardson,"$11,111,110"
2008,David West,"$10,650,000"
2008,Erick Dampier,"$10,590,500"
2008,Tony Parker,"$10,500,000"
2008,Tyson Chandler,"$10,500,000"
2008,Brad Miller,"$10,500,000"
2008,Samuel Dalembert,"$10,251,435"
2008,Zydrunas Ilgauskas,"$10,142,156"
2008,Marcus Camby,"$10,000,000"
2008,Richard Hamilton,"$10,000,000"
2008,Andre Miller,"$9,600,000"
2008,Josh Howard,"$9,500,000"
2008,Gerald Wallace,"$9,500,000"
2008,Kwame Brown,"$9,379,279"
2008,Bobby Simmons,"$9,280,000"
2008,Troy Murphy,"$9,206,349"
2008,Manu Ginobili,"$9,079,811"
2008,Boris Diaw,"$9,000,000"
2008,Mehmet Okur,"$9,000,000"
2008,Eddy Curry,"$8,947,543"
2008,Jason Williams,"$8,937,500"
2008,Jason Terry,"$8,898,000"
2008,Nene Hilario,"$8,840,000"
2008,Tayshaun Prince,"$8,675,620"
2008,Chris Kaman,"$8,600,000"
2008,Andres Nocioni,"$8,500,000"
2008,Caron Butler,"$8,468,990"
2008,Al Harrington,"$8,425,625"
2008,Mike Miller,"$8,376,194"
2008,Cuttino Mobley,"$8,350,000"
2008,Antoine Walker,"$8,329,640"
2008,T.J. Ford,"$8,275,000"
2008,Darius Miles,"$8,250,000"
2008,Mike Dunleavy,"$8,219,008"
2008,Quentin Richardson,"$8,105,500"
2008,Kurt Thomas,"$8,091,188"
2008,Jamal Crawford,"$7,920,000"
2008,Mark Blount,"$7,901,040"
2008,Kenny Thomas,"$7,875,000"
2008,Rasho Nesterovic,"$7,840,000"
2008,Mo Williams,"$7,750,000"
2008,Metta World Peace,"$7,400,000"
2008,Malik Rose,"$7,101,250"
2008,Corey Maggette,"$7,000,000"
2008,Aaron McKie,"$7,000,000"
2008,Ricky Davis,"$6,819,000"
2008,Jerry Stackhouse,"$6,750,000"
2008,Eric Snow,"$6,703,125"
2008,Stephen Jackson,"$6,630,000"
2008,Luke Ridnour,"$6,500,000"
2008,Chris Wilcox,"$6,500,000"
2008,Drew Gooden,"$6,453,416"
2008,Antonio McDyess,"$6,373,900"
2008,Hedo Turkoglu,"$6,373,900"
2008,Marquis Daniels,"$6,373,900"
2008,Etan Thomas,"$6,373,900"
2008,Speedy Claxton,"$6,306,182"
2008,Jamaal Tinsley,"$6,300,000"
2008,Jason Collins,"$6,100,000"
2008,Dwight Howard,"$6,061,274"
2008,Marko Jaric,"$6,050,000"
2008,Udonis Haslem,"$6,050,000"
2008,Matt Harpring,"$6,000,000"
2008,Shane Battier,"$5,883,600"
2008,Brian Cardinal,"$5,850,000"
2008,Mike James,"$5,826,893"
2008,Stromile Swift,"$5,800,000"
2008,Antonio Daniels,"$5,800,000"
2008,Shareef Abdur-Rahim,"$5,800,000"
2008,Jerome James,"$5,800,000"
2008,Joel Przybilla,"$5,762,575"
2008,Dan Gadzuric,"$5,751,130"
2008,Nick Collison,"$5,750,000"
2008,Bobby Jackson,"$5,670,000"
2008,Jared Jeffries,"$5,632,200"
2008,Nazr Mohammed,"$5,632,200"
2008,Vladimir Radmanovic,"$5,632,200"
2008,Leandro Barbosa,"$5,600,000"
2008,Donyell Marshall,"$5,566,965"
2008,Jeff Foster,"$5,500,000"
2008,Matt Carroll,"$5,450,000"
2008,Emeka Okafor,"$5,427,307"
2008,Mikki Moore,"$5,356,000"
2008,Jason Kapono,"$5,356,000"
2008,Anderson Varejao,"$5,356,000"
2008,Joe Smith,"$5,205,000"
2008,Tony Battie,"$5,200,000"
2008,Desmond Mason,"$5,000,000"
2008,Morris Peterson,"$5,000,000"
2008,Brendan Haywood,"$5,000,000"
2008,Andrew Bogut,"$4,991,520"
2008,Eduardo Najera,"$4,952,380"
2008,Ben Gordon,"$4,881,669"
2008,Andrea Bargnani,"$4,838,880"
2008,John Salmons,"$4,752,000"
2008,Raja Bell,"$4,750,000"
2008,Greg Oden,"$4,662,000"
2008,Rafer Alston,"$4,550,000"
2008,Kyle Korver,"$4,500,000"
2008,Kendrick Perkins,"$4,480,912"
2008,Marvin Williams,"$4,466,040"
2008,Shaun Livingston,"$4,404,629"
2008,Derek Fisher,"$4,352,000"
2008,Trenton Hassell,"$4,350,000"
2008,Anthony Parker,"$4,350,000"
2008,LaMarcus Aldridge,"$4,329,360"
2008,Reggie Evans,"$4,320,000"
2008,Sasha Pavlovic,"$4,250,000"
2008,Steve Blake,"$4,250,000"
2008,Keith Van Horn,"$4,236,997"
2008,Damon Jones,"$4,172,432"
2008,Kevin Durant,"$4,171,200"
2008,Bruce Bowen,"$4,125,000"
2008,Deron Williams,"$4,010,640"
2008,Travis Outlaw,"$4,000,000"
2008,Sarunas Jasikevicius,"$4,000,000"
2008,Jorge Garbajosa,"$4,000,000"
2008,Carlos Arroyo,"$4,000,000"
2008,Devin Harris,"$3,995,003"
2008,Marcus Banks,"$3,966,207"
2008,Darius Songaila,"$3,942,000"
2008,Adam Morrison,"$3,887,880"
2008,Bob Sura,"$3,840,000"
2008,Pat Garrity,"$3,818,750"
2008,Greg Buckner,"$3,750,746"
2008,Al Horford,"$3,745,800"
2008,Amir Johnson,"$3,666,667"
2008,Steven Hunter,"$3,638,600"
2008,Robert Horry,"$3,630,000"
2008,Chris Paul,"$3,615,960"
2008,Keyon Dooling,"$3,596,000"
2008,Tyrus Thomas,"$3,505,320"
2008,Fabricio Oberto,"$3,500,000"
2008,Brian Cook,"$3,500,000"
2008,Mickael Pietrus,"$3,470,771"
2008,Kevin Ollie,"$3,441,900"
2008,Mike Conley,"$3,377,160"
2008,DeShawn Stevenson,"$3,348,215"
2008,Luol Deng,"$3,320,339"
2008,Rasual Butler,"$3,315,000"
2008,Fred Jones,"$3,300,000"
2008,Raymond Felton,"$3,274,440"
2008,Lorenzen Wright,"$3,250,000"
2008,Chris Duhon,"$3,248,000"
2008,James Posey,"$3,206,000"
2008,Shelden Williams,"$3,174,240"
2008,Michael Doleac,"$3,120,000"
2008,Charlie Bell,"$3,106,000"
2008,Michael Finley,"$3,103,000"
2008,Trevor Ariza,"$3,100,000"
2008,Willie Green,"$3,094,000"
2008,Jeff Green,"$3,058,200"
2008,Francisco Elson,"$3,000,000"
2008,Matt Barnes,"$3,000,000"
2008,Jake Voskuhl,"$3,000,000"
2008,Chucky Atkins,"$3,000,000"
2008,Brian Scalabrine,"$3,000,000"
2008,Martell Webster,"$2,974,080"
2008,Luis Scola,"$2,916,667"
2008,Damien Wilkins,"$2,900,000"
2008,James Jones,"$2,900,000"
2008,Brandon Roy,"$2,883,120"
2008,Anthony Johnson,"$2,860,000"
2008,Andre Iguodala,"$2,804,889"
2008,Yi Jianlian,"$2,777,760"
2008,Alonzo Mourning,"$2,762,500"
2008,Primoz Brezec,"$2,750,000"
2008,Charlie Villanueva,"$2,715,000"
2008,Matt Bonner,"$2,700,000"
2008,Andris Biedrins,"$2,636,696"
2008,Randy Foye,"$2,631,840"
2008,Robert Swift,"$2,601,113"
2008,Sebastian Telfair,"$2,562,426"
2008,Juan Dixon,"$2,550,000"
2008,Corey Brewer,"$2,535,720"
2008,Kris Humphries,"$2,522,913"
2008,Chris Mihm,"$2,500,000"
2008,Bostjan Nachbar,"$2,500,000"
2008,Channing Frye,"$2,487,240"
2008,Al Jefferson,"$2,480,885"
2008,Andray Blatche,"$2,479,339"
2008,Jose Calderon,"$2,471,604"
2008,Keith Bogans,"$2,440,000"
2008,Steve Francis,"$2,439,333"
2008,Mark Madsen,"$2,420,000"
2008,Rudy Gay,"$2,411,160"
2008,Othella Harrington,"$2,376,000"
2008,Devean George,"$2,369,111"
2008,Kirk Snyder,"$2,358,433"
2008,Jarron Collins,"$2,350,000"
2008,Jackie Butler,"$2,350,000"
2008,Brandan Wright,"$2,323,080"
2008,Jason Hart,"$2,300,000"
2008,Ike Diogu,"$2,286,360"
2008,Bonzi Wells,"$2,284,200"
2008,Lindsey Hunter,"$2,250,000"
2008,Josh Smith,"$2,243,543"
2008,Patrick O'Bryant,"$2,216,400"
2008,D.J. Augustin,"$2,208,960"
2008,Andrew Bynum,"$2,172,000"
2008,DeSagana Diop,"$2,146,000"
2008,Joakim Noah,"$2,135,400"
2008,J.R. Smith,"$2,134,067"
2008,Mouhamed Sene,"$2,105,520"
2008,Dorell Wright,"$2,040,746"
2008,Spencer Hawes,"$2,028,600"
2008,J.J. Redick,"$2,000,160"
2008,Jameer Nelson,"$1,961,609"
2008,Vassilis Spanoulis,"$1,944,000"
2008,Walter Herrmann Heinrich,"$1,944,000"
2008,Victor Khryapa,"$1,928,598"
2008,Acie Law,"$1,927,080"
2008,Hilton Armstrong,"$1,900,200"
2008,Aaron Williams,"$1,890,000"
2008,Delonte West,"$1,889,760"
2008,Nenad Krstic,"$1,889,760"
2008,Tony Allen,"$1,868,141"
2008,Carlos Delfino,"$1,868,141"
2008,Sean May,"$1,862,160"
2008,Thaddeus Young,"$1,830,720"
2008,Grant Hill,"$1,830,000"
2008,Jannero Pargo,"$1,830,000"
2008,Maceo Baston,"$1,830,000"
2008,Eddie Jones,"$1,830,000"
2008,Kevin Martin,"$1,808,121"
2008,Thabo Sefolosha,"$1,805,160"
2008,Kosta Perovic,"$1,800,000"
2008,Rashad McCants,"$1,769,160"
2008,Sasha Vujacic,"$1,756,951"
2008,David Wesley,"$1,750,000"
2008,Chuck Hayes,"$1,750,000"
2008,Maurice Evans,"$1,740,000"
2008,Julian Wright,"$1,739,160"
2008,David Harrison,"$1,734,316"
2008,Ronnie Brewer,"$1,715,040"
2008,Antoine Wright,"$1,680,600"
2008,Al Thornton,"$1,652,280"
2008,Cedric Simmons,"$1,629,120"
2008,Brevin Knight,"$1,600,000"
2008,Clifford Robinson,"$1,600,000"
2008,Joey Graham,"$1,596,600"
2008,Adrian Griffin,"$1,593,000"
2008,Rodney Stuckey,"$1,569,600"
2008,Rodney Carney,"$1,547,760"
2008,Justin Reed,"$1,529,873"
2008,Danny Granger,"$1,516,800"
2008,Travis Diener,"$1,500,000"
2008,Eddie House,"$1,500,000"
2008,Nick Young,"$1,491,240"
2008,Shawne Williams,"$1,470,360"
2008,Gerald Green,"$1,440,960"
2008,Sean Williams,"$1,416,600"
2008,Hakim Warrick,"$1,376,040"
2008,Marco Belinelli,"$1,345,800"
2008,Oleksiy Pecherov,"$1,345,800"
2008,Quincy Douby,"$1,333,920"
2008,Javaris Crittenton,"$1,285,200"
2008,Renaldo Balkman,"$1,280,640"
2008,Alexis Ajinca,"$1,276,320"
2008,Nate Robinson,"$1,268,160"
2008,Jason Smith,"$1,233,840"
2008,Rajon Rondo,"$1,229,280"
2008,Jacque Vaughn,"$1,219,590"
2008,Adonal Foyle,"$1,219,590"
2008,Jarrett Jack,"$1,217,400"
2008,Jarvis Hayes,"$1,200,000"
2008,Devin Brown,"$1,200,000"
2008,Daequan Cook,"$1,184,400"
2008,Marcus Williams,"$1,180,200"
2008,Francisco Garcia,"$1,168,800"
2008,Jared Dudley,"$1,137,000"
2008,Josh Boone,"$1,133,040"
2008,Shavlik Randolph,"$1,130,000"
2008,Luther Head,"$1,122,000"
2008,Calvin Booth,"$1,103,225"
2008,Ronnie Price,"$1,100,000"
2008,Wilson Chandler,"$1,091,640"
2008,Kyle Lowry,"$1,087,680"
2008,Rudy Fernandez,"$1,084,080"
2008,Bernard Robinson,"$1,080,000"
2008,Johan Petro,"$1,077,120"
2008,Shannon Brown,"$1,044,120"
2008,Jason Maxiell,"$1,041,360"
2008,Linas Kleiza,"$1,011,360"
2008,Jordan Farmar,"$1,009,560"
2008,Morris Almond,"$1,005,960"
2008,Ime Udoka,"$1,000,000"
2008,Wayne Simien,"$997,800"
2008,David Lee,"$990,600"
2008,Maurice Ager,"$974,400"
2008,Earl Barron,"$973,328"
2008,Aaron Brooks,"$972,720"
2008,Mardy Collins,"$967,320"
2008,Donell Taylor,"$945,610"
2008,C.J. Miles,"$945,610"
2008,Arron Afflalo,"$944,520"
2008,Alando Tucker,"$931,920"
2008,Melvin Ely,"$895,341"
2008,Chris Andersen,"$885,294"
2008,Mike Hall,"$862,456"
2008,Justin Williams,"$862,456"
2008,Mile Ilic,"$850,000"
2008,Quinton Ross,"$826,046"
2008,Sergio Rodriguez,"$817,000"
2008,Randolph Morris,"$810,000"
2008,Mickael Gelabale,"$802,000"
2008,Josh Powell,"$800,000"
2008,Salim Stoudamire,"$783,000"
2008,Brandon Bass,"$770,610"
2008,Derek Anderson,"$770,610"
2008,Jeff McInnis,"$770,610"
2008,Sean Marks,"$770,610"
2008,Brian Skinner,"$770,610"
2008,Casey Jacobsen,"$770,610"
2008,Michael Ruffin,"$770,610"
2008,Malik Allen,"$770,610"
2008,Scot Pollard,"$770,610"
2008,Juwan Howard,"$761,544"
2008,Kyrylo Fesenko,"$750,000"
2008,Solomon Jones,"$729,000"
2008,Eddie Gill,"$693,549"
2008,Ryan Hollins,"$687,456"
2008,Yakhouba Diawara,"$687,456"
2008,Leon Powe,"$687,456"
2008,Hassan Adams,"$687,456"
2008,James Augustine,"$687,456"
2008,Will Conroy,"$687,456"
2008,Paul Millsap,"$687,456"
2008,Gabe Pruitt,"$650,000"
2008,Jelani McCoy,"$634,620"
2008,Ian Mahinmi,"$625,840"
2008,Dahntay Jones,"$584,757"
2008,Richie Frahm,"$566,625"
2008,Beno Udrih,"$561,544"
2008,Juan Carlos Navarro,"$538,090"
2008,Glen Davis,"$427,163"
2008,Jamario Moon,"$427,163"
2008,Ramon Sessions,"$427,163"
2008,Kevin Lyde,"$427,163"
2008,Dominic McGuire,"$427,163"
2008,Marcin Gortat,"$427,163"
2008,Anthony Tolliver,"$427,163"
2008,Aaron Gray,"$427,163"
2008,Elton Brown,"$427,163"
2008,Larry Turner,"$427,163"
2008,Brandon Wallace,"$427,163"
2008,Chris Webber,"$358,107"
2008,Earl Boykins,"$349,041"
2008,Damon Stoudamire,"$335,442"
2008,Courtney Sims,"$319,116"
2008,Keith Langford,"$278,912"
2008,C.J. Watson,"$251,272"
2008,Jeremy Richardson,"$238,588"
2008,Jamaal Magloire,"$231,183"
2008,P.J. Brown,"$226,650"
2008,Ronald Murray,"$213,051"
2008,Gordan Giricek,"$199,452"
2008,Sam Cassell,"$199,452"
2009,Kevin Garnett,"$24,751,934"
2009,Jason Kidd,"$21,372,000"
2009,Jermaine O'Neal,"$21,372,000"
2009,Kobe Bryant,"$21,262,500"
2009,Shaquille O'Neal,"$21,000,000"
2009,Allen Iverson,"$20,840,625"
2009,Stephon Marbury,"$20,840,625"
2009,Tim Duncan,"$20,598,704"
2009,Tracy McGrady,"$20,370,437"
2009,Ray Allen,"$18,388,430"
2009,Dirk Nowitzki,"$18,077,904"
2009,Paul Pierce,"$18,077,903"
2009,Shawn Marion,"$17,810,000"
2009,Rashard Lewis,"$16,447,871"
2009,Michael Redd,"$15,780,000"
2009,Pau Gasol,"$15,106,000"
2009,Andrei Kirilenko,"$15,106,000"
2009,Amar'e Stoudemire,"$15,070,550"
2009,Yao Ming,"$15,070,550"
2009,Mike Bibby,"$14,983,603"
2009,Vince Carter,"$14,724,125"
2009,Zach Randolph,"$14,666,667"
2009,Gilbert Arenas,"$14,653,466"
2009,Ben Wallace,"$14,500,000"
2009,Kenyon Martin,"$14,431,816"
2009,Carmelo Anthony,"$14,410,581"
2009,LeBron James,"$14,410,581"
2009,Dwyane Wade,"$14,410,581"
2009,Joe Johnson,"$14,232,567"
2009,Lamar Odom,"$14,148,596"
2009,Rasheed Wallace,"$13,930,000"
2009,Wally Szczerbiak,"$13,775,000"
2009,Dwight Howard,"$13,758,000"
2009,Elton Brand,"$13,757,844"
2009,Richard Jefferson,"$13,200,000"
2009,Larry Hughes,"$12,827,676"
2009,Raef LaFrentz,"$12,722,500"
2009,Peja Stojakovic,"$12,528,000"
2009,Steve Nash,"$12,250,000"
2009,Jason Richardson,"$12,222,221"
2009,Carlos Boozer,"$11,593,817"
2009,Erick Dampier,"$11,553,000"
2009,Tony Parker,"$11,550,000"
2009,Brad Miller,"$11,375,000"
2009,Tyson Chandler,"$11,350,000"
2009,Andre Iguodala,"$11,300,000"
2009,Baron Davis,"$11,250,000"
2009,Samuel Dalembert,"$11,238,564"
2009,Chauncey Billups,"$11,050,000"
2009,Monta Ellis,"$11,000,000"
2009,Al Jefferson,"$11,000,000"
2009,Zydrunas Ilgauskas,"$10,841,615"
2009,Richard Hamilton,"$10,812,500"
2009,Bobby Simmons,"$10,602,667"
2009,Andre Miller,"$10,333,334"
2009,Troy Murphy,"$10,126,984"
2009,Josh Smith,"$10,000,000"
2009,Marcus Camby,"$10,000,000"
2009,Kirk Hinrich,"$10,000,000"
2009,Josh Howard,"$9,945,000"
2009,Antawn Jamison,"$9,923,285"
2009,Manu Ginobili,"$9,905,248"
2009,David West,"$9,862,500"
2009,Eddy Curry,"$9,723,983"
2009,Nene Hilario,"$9,680,000"
2009,Emeka Okafor,"$9,537,500"
2009,Gerald Wallace,"$9,500,000"
2009,Chris Kaman,"$9,500,000"
2009,Tayshaun Prince,"$9,500,000"
2009,Luol Deng,"$9,385,000"
2009,Caron Butler,"$9,249,980"
2009,Al Harrington,"$9,226,250"
2009,Jason Terry,"$9,196,000"
2009,Antoine Walker,"$9,052,460"
2009,Mike Miller,"$9,028,575"
2009,Andris Biedrins,"$9,000,000"
2009,Boris Diaw,"$9,000,000"
2009,Mike Dunleavy,"$9,000,000"
2009,Cuttino Mobley,"$8,925,000"
2009,Kevin Martin,"$8,760,335"
2009,Quentin Richardson,"$8,685,500"
2009,Jamal Crawford,"$8,640,000"
2009,Kenny Thomas,"$8,562,500"
2009,Mark Blount,"$8,513,916"
2009,Mehmet Okur,"$8,500,000"
2009,Rasho Nesterovic,"$8,400,000"
2009,Mo Williams,"$8,353,000"
2009,Corey Maggette,"$8,275,862"
2009,Andres Nocioni,"$8,000,000"
2009,T.J. Ford,"$8,000,000"
2009,Devin Harris,"$7,800,000"
2009,Jameer Nelson,"$7,700,000"
2009,Malik Rose,"$7,647,500"
2009,Jose Calderon,"$7,438,018"
2009,Metta World Peace,"$7,400,000"
2009,Eric Snow,"$7,312,500"
2009,Stephen Jackson,"$7,140,000"
2009,Darko Milicic,"$7,020,000"
2009,Jerry Stackhouse,"$7,000,000"
2009,Marquis Daniels,"$6,864,200"
2009,Etan Thomas,"$6,864,200"
2009,Jamaal Tinsley,"$6,750,000"
2009,Chris Wilcox,"$6,750,000"
2009,Marko Jaric,"$6,575,000"
2009,Udonis Haslem,"$6,575,000"
2009,Luke Ridnour,"$6,500,000"
2009,Bobby Jackson,"$6,487,888"
2009,Shane Battier,"$6,448,900"
2009,Ben Gordon,"$6,404,750"
2009,Nick Collison,"$6,350,000"
2009,Joel Przybilla,"$6,310,150"
2009,Brian Cardinal,"$6,300,000"
2009,Andrew Bogut,"$6,294,195"
2009,Dan Gadzuric,"$6,250,195"
2009,Mike James,"$6,244,093"
2009,Antonio Daniels,"$6,200,000"
2009,Earl Watson,"$6,200,000"
2009,Shareef Abdur-Rahim,"$6,200,000"
2009,Jerome James,"$6,200,000"
2009,Leandro Barbosa,"$6,100,000"
2009,John Salmons,"$6,077,151"
2009,Jared Jeffries,"$6,049,400"
2009,Nazr Mohammed,"$6,049,400"
2009,Vladimir Radmanovic,"$6,049,400"
2009,Matt Harpring,"$6,000,000"
2009,Jason Kapono,"$5,784,480"
2009,Anderson Varejao,"$5,784,480"
2009,Speedy Claxton,"$5,757,818"
2009,Tony Battie,"$5,746,000"
2009,Marvin Williams,"$5,636,142"
2009,Mikki Moore,"$5,632,200"
2009,Morris Peterson,"$5,592,240"
2009,James Posey,"$5,585,000"
2009,Chris Duhon,"$5,585,000"
2009,DeSagana Diop,"$5,585,000"
2009,Brendan Haywood,"$5,500,000"
2009,Jeff Foster,"$5,500,000"
2009,Mickael Pietrus,"$5,300,000"
2009,Desmond Mason,"$5,300,000"
2009,Andrea Bargnani,"$5,176,440"
2009,Deron Williams,"$5,069,449"
2009,Matt Carroll,"$5,050,000"
2009,Greg Oden,"$5,011,680"
2009,Raja Bell,"$5,000,000"
2009,J.R. Smith,"$4,985,001"
2009,Kyle Korver,"$4,956,818"
2009,Rafer Alston,"$4,900,000"
2009,Derrick Rose,"$4,822,800"
2009,Nenad Krstic,"$4,778,548"
2009,Derek Fisher,"$4,700,000"
2009,Reggie Evans,"$4,640,000"
2009,LaMarcus Aldridge,"$4,631,400"
2009,Kendrick Perkins,"$4,578,880"
2009,Chris Paul,"$4,574,189"
2009,Anthony Parker,"$4,550,000"
2009,Sasha Vujacic,"$4,524,887"
2009,Sasha Pavlovic,"$4,500,000"
2009,Louis Williams,"$4,500,000"
2009,Kevin Durant,"$4,484,040"
2009,Damon Jones,"$4,460,186"
2009,Luke Walton,"$4,420,000"
2009,Trenton Hassell,"$4,350,000"
2009,Michael Beasley,"$4,314,960"
2009,Marcus Banks,"$4,260,000"
2009,Steve Blake,"$4,250,000"
2009,Darius Songaila,"$4,235,000"
2009,Kurt Thomas,"$4,200,000"
2009,Adam Morrison,"$4,159,200"
2009,Raymond Felton,"$4,148,715"
2009,Al Horford,"$4,023,720"
2009,Greg Buckner,"$4,010,005"
2009,James Jones,"$4,010,000"
2009,Kwame Brown,"$4,000,000"
2009,Travis Outlaw,"$4,000,000"
2009,Bruce Bowen,"$4,000,000"
2009,Zaza Pachulia,"$4,000,000"
2009,O.J. Mayo,"$3,875,040"
2009,Steven Hunter,"$3,862,600"
2009,Delonte West,"$3,850,000"
2009,Keith Van Horn,"$3,792,112"
2009,Martell Webster,"$3,771,133"
2009,Tyrus Thomas,"$3,749,880"
2009,C.J. Miles,"$3,700,000"
2009,Daniel Gibson,"$3,700,000"
2009,Amir Johnson,"$3,666,667"
2009,Ryan Gomes,"$3,650,000"
2009,Mike Conley,"$3,630,480"
2009,Rasual Butler,"$3,630,000"
2009,DeShawn Stevenson,"$3,616,072"
2009,Fabricio Oberto,"$3,600,000"
2009,Robert Swift,"$3,579,131"
2009,Roger Mason Jr.,"$3,500,000"
2009,Brian Cook,"$3,500,000"
2009,Russell Westbrook,"$3,493,680"
2009,Charlie Villanueva,"$3,448,050"
2009,Shelden Williams,"$3,395,760"
2009,Willie Green,"$3,388,000"
2009,Charlie Bell,"$3,354,480"
2009,Keyon Dooling,"$3,300,000"
2009,Jeff Green,"$3,287,640"
2009,Eduardo Najera,"$3,250,000"
2009,Chucky Atkins,"$3,240,000"
2009,Brian Scalabrine,"$3,206,897"
2009,Kris Humphries,"$3,200,000"
2009,Channing Frye,"$3,163,769"
2009,Kevin Love,"$3,163,680"
2009,Luis Scola,"$3,100,667"
2009,Damien Wilkins,"$3,100,000"
2009,Trevor Ariza,"$3,100,000"
2009,Marc Gasol,"$3,093,333"
2009,Brandon Roy,"$3,084,240"
2009,Carl Landry,"$3,000,000"
2009,Yi Jianlian,"$2,986,080"
2009,Matt Bonner,"$2,978,000"
2009,Ike Diogu,"$2,912,823"
2009,Kelenna Azubuike,"$2,900,000"
2009,Danilo Gallinari,"$2,873,520"
2009,Randy Foye,"$2,815,560"
2009,Andrew Bynum,"$2,769,300"
2009,Andray Blatche,"$2,739,669"
2009,Corey Brewer,"$2,725,920"
2009,Sean May,"$2,661,027"
2009,Eddie House,"$2,650,000"
2009,Steve Francis,"$2,634,480"
